"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL10A",3.50328832900533e-167,0.470420254622328,0.871,0.329,7.65608631420825e-163,"6","RPL10A"
"EMC3",3.98456573001518e-166,0.371292485265592,0.265,0.049,8.70786994637518e-162,"6","EMC3"
"SFXN1",4.25741579222872e-166,0.262513158520681,0.254,0.044,9.30415647233665e-162,"6","SFXN1"
"ZNF429",5.31736484755005e-166,0.390453745731338,0.281,0.054,1.16205691378359e-161,"6","ZNF429"
"RPL321",2.32398357502403e-165,0.340105682301816,0.877,0.314,5.07883370485752e-161,"6","RPL32"
"CCNDBP1",2.85569795823598e-165,0.393865470540381,0.401,0.102,6.24084231792892e-161,"6","CCNDBP1"
"RPL7P1",3.04453629200167e-165,0.352923350899701,0.282,0.054,6.65352961254046e-161,"6","RPL7P1"
"AC007114.1",1.3644033529319e-164,0.351550600891281,0.262,0.048,2.98176708749738e-160,"6","AC007114.1"
"CD992",2.37668342783342e-164,0.330964550303733,0.883,0.295,5.19400396318716e-160,"6","CD99"
"DIS3L",3.32187982945128e-164,0.307021027939575,0.34,0.075,7.25963617928283e-160,"6","DIS3L"
"ARID4B",7.52374023229401e-164,0.253991870236473,0.312,0.066,1.64423819036553e-159,"6","ARID4B"
"TGM2",4.07716112607267e-163,0.728856006421641,0.423,0.109,8.91022792491921e-159,"6","TGM2"
"SPPL2A",7.16214346719501e-160,0.41342912457062,0.409,0.11,1.5652148333208e-155,"6","SPPL2A"
"PTRH1",8.04068944714319e-159,0.368053276492338,0.281,0.056,1.75721227177867e-154,"6","PTRH1"
"POLH",1.83104181929266e-157,0.337005368693975,0.304,0.065,4.00155879188218e-153,"6","POLH"
"PNPT1",4.74042670892374e-157,0.326281033396957,0.286,0.059,1.03597285296819e-152,"6","PNPT1"
"CBR3-AS1",3.66439513676488e-156,0.270633798376284,0.276,0.054,8.00816913188598e-152,"6","CBR3-AS1"
"RNF41",4.17640076387513e-156,0.266694242769473,0.303,0.065,9.1271062293727e-152,"6","RNF41"
"RPL71",1.03948866388588e-155,0.420993421392229,0.926,0.359,2.2716985260562e-151,"6","RPL7"
"REL",3.40298261817348e-155,0.374700138794786,0.45,0.127,7.43687821375632e-151,"6","REL"
"CNKSR3",2.08325815390943e-154,0.32584274914703,0.334,0.078,4.55275236955367e-150,"6","CNKSR3"
"LTBR",2.4254246254446e-154,0.466799747904208,0.447,0.132,5.30052297644663e-150,"6","LTBR"
"GADD45B",7.9522432534413e-154,0.331357661671354,0.256,0.048,1.73788324060706e-149,"6","GADD45B"
"AL096700.1",7.52980049759195e-153,0.314718128952934,0.286,0.058,1.64556260074374e-148,"6","AL096700.1"
"RPL31",7.7807334554627e-153,0.43512728478229,0.904,0.332,1.70040148935682e-148,"6","RPL31"
"RBP41",3.02478917565838e-151,0.841753144810601,0.548,0.172,6.61037426448383e-147,"6","RBP4"
"FTL",4.46970842092725e-150,0.806198949406649,0.967,0.438,9.76810078309442e-146,"6","FTL"
"CYP20A1",1.45079783028192e-149,0.252384533424396,0.273,0.056,3.17057357829812e-145,"6","CYP20A1"
"MIF",6.70273399528393e-145,0.760438740682916,0.947,0.422,1.46481548732935e-140,"6","MIF"
"RPL9",1.99270803916659e-144,0.421197288196413,0.736,0.261,4.35486414879466e-140,"6","RPL9"
"SHROOM1",3.12925789496602e-143,0.449055812453175,0.327,0.08,6.83868020365874e-139,"6","SHROOM1"
"FBXL18",7.50965331476146e-141,0.277110282536222,0.259,0.053,1.64115963540797e-136,"6","FBXL18"
"KAT6B",1.15455506034925e-140,0.289066605540961,0.302,0.07,2.52316462888725e-136,"6","KAT6B"
"RPL262",4.46603092687915e-140,0.442099883369979,0.932,0.363,9.76006398760170e-136,"6","RPL26"
"GABPB1-AS1",1.32811637332793e-138,0.444412009785927,0.398,0.127,2.90246552227086e-134,"6","GABPB1-AS1"
"AC138207.7",9.52220125763799e-138,0.282228438290449,0.277,0.061,2.08098186284421e-133,"6","AC138207.7"
"DSTYK",1.32527474290006e-137,0.292052893734768,0.265,0.056,2.89625542313379e-133,"6","DSTYK"
"SENP6",2.34968823017078e-136,0.323301203468974,0.257,0.057,5.13500865821523e-132,"6","SENP6"
"GNAS1",2.44031567089686e-135,0.609847655865939,0.999,0.865,5.333065867178e-131,"6","GNAS"
"MYT1L",1.5705368776467e-134,0.421978671576757,0.337,0.089,3.43225129240911e-130,"6","MYT1L"
"EEF1A12",2.26942035722094e-134,0.649461126134946,0.992,0.666,4.95959124867064e-130,"6","EEF1A1"
"RPS32",1.90910076675282e-130,0.62862089346826,0.948,0.406,4.17214881566161e-126,"6","RPS3"
"AC135012.1",9.05343511066598e-128,0.271674425644808,0.252,0.054,1.97853770908494e-123,"6","AC135012.1"
"MTATP6P1",7.90636482173335e-125,0.313459115402428,0.929,0.437,1.72785696814161e-120,"6","MTATP6P1"
"PLCE1",9.11044602813375e-123,0.250997487539601,0.342,0.094,1.99099687498835e-118,"6","PLCE1"
"LRRC2",1.96067055001886e-121,0.273713437222992,0.266,0.062,4.28484942001122e-117,"6","LRRC2"
"ZCCHC8",4.58699071233312e-120,0.287381832360236,0.271,0.065,1.00244095027328e-115,"6","ZCCHC8"
"PSAP1",1.07851656396667e-116,0.253489842722533,0.917,0.353,2.35699009889277e-112,"6","PSAP"
"AC125807.1",1.04467024915604e-113,0.300722520072715,0.27,0.066,2.2830223625056e-109,"6","AC125807.1"
"AC011498.7",6.43617703764868e-113,0.286892899625699,0.333,0.096,1.40656212980774e-108,"6","AC011498.7"
"CPE2",1.21413101695885e-112,0.588943898974558,0.969,0.466,2.65336192446188e-108,"6","CPE"
"RPL81",1.28152272268773e-110,0.426947152191048,0.949,0.384,2.80063975816177e-106,"6","RPL8"
"EEF1G1",3.6015541626704e-110,0.53314266630351,0.924,0.407,7.87083646709989e-106,"6","EEF1G"
"SLC16A10",1.02838643743071e-108,0.452649172347789,0.296,0.083,2.24743572036108e-104,"6","SLC16A10"
"AL022322.2",8.02017991294011e-107,0.585070903604772,0.433,0.174,1.75273011817393e-102,"6","AL022322.2"
"RPS22",3.30244007927915e-101,0.467356964399896,0.952,0.464,7.21715254925665e-97,"6","RPS2"
"MT-RNR1",7.89340698565571e-101,0.527816856823561,0.977,0.599,1.7250251626452e-96,"6","MT-RNR1"
"RPL131",2.26321514773553e-99,0.453065153123139,0.957,0.503,4.94603038386123e-95,"6","RPL13"
"AC008079.1",1.40605201237087e-98,0.252150727353997,0.255,0.068,3.07278606783529e-94,"6","AC008079.1"
"CACNG5",9.03346362973507e-98,0.32257078562705,0.28,0.079,1.9741731416423e-93,"6","CACNG5"
"NABP1",3.13329757457733e-86,0.516251694525433,0.432,0.185,6.8475085194813e-82,"6","NABP1"
"RPL37A1",1.38451975740221e-84,0.454394042440776,0.954,0.443,3.02572947782679e-80,"6","RPL37A"
"MT-CO1",3.33982827785683e-80,0.273545656472046,0.998,0.918,7.29886071842833e-76,"6","MT-CO1"
"RPS232",6.53668259760612e-71,0.356351562188847,0.959,0.562,1.42852661488084e-66,"6","RPS23"
"AC027290.3",2.2471114497495e-58,0.282414008100565,0.298,0.129,4.91083736228255e-54,"6","AC027290.3"
"IAPP1",4.92922714545745e-49,0.684279610999069,0.852,0.537,1.07723330036827e-44,"6","IAPP"
"CDKN1C1",4.0124633685716e-45,0.263582378855938,0.818,0.485,8.76883744567637e-41,"6","CDKN1C"
"SPP11",7.83141053727427e-44,0.667810886002435,0.322,0.143,1.71147645881592e-39,"6","SPP1"
"SPATS1",1.03347169102241e-158,1.77402811040513,0.335,0.048,2.25854903356037e-154,"7","SPATS1"
"ACER31",8.43221072910155e-133,2.6025157524202,0.563,0.17,1.84277533273785e-128,"7","ACER3"
"GPR82",4.04765133122529e-129,2.0651183514902,0.46,0.109,8.84573721925976e-125,"7","GPR82"
"RPS6KA51",1.88987079373632e-116,2.55986747792066,0.566,0.185,4.13012363263135e-112,"7","RPS6KA5"
"HELLPAR1",3.33470120287759e-112,2.45840112327542,0.523,0.164,7.28765600876868e-108,"7","HELLPAR"
"AC011498.71",8.46081629046035e-112,2.16864205011296,0.419,0.103,1.84902679211721e-107,"7","AC011498.7"
"AC239799.2",2.86237453179673e-107,2.0655596028573,0.346,0.075,6.25543330178858e-103,"7","AC239799.2"
"ZNF3201",1.99547322850852e-105,2.44943127677339,0.46,0.131,4.36090719358252e-101,"7","ZNF320"
"CD2261",6.14426486773911e-105,2.0572278847578,0.355,0.08,1.3427676441957e-100,"7","CD226"
"SEMA3E1",2.32038262339508e-104,2.38759871527791,0.602,0.218,5.07096418516761e-100,"7","SEMA3E"
"ZMAT31",2.27895746424443e-102,2.18152980581023,0.516,0.164,4.98043364235978e-98,"7","ZMAT3"
"PIGX",2.15920347598754e-101,1.82701129193528,0.434,0.116,4.71872327642316e-97,"7","PIGX"
"ADAM101",8.24213917863673e-100,2.24044094239074,0.512,0.167,1.80123709609927e-95,"7","ADAM10"
"AL022322.21",5.90105942483825e-92,2.58876307325114,0.518,0.182,1.28961752670415e-87,"7","AL022322.2"
"AL590822.21",2.94138196953808e-90,1.86833137257932,0.404,0.113,6.42809615622852e-86,"7","AL590822.2"
"RN7SL371P",6.87600155986438e-90,1.828004363472,0.273,0.055,1.50268138089276e-85,"7","RN7SL371P"
"XKR4",1.84436309537896e-87,2.00074997455972,0.37,0.098,4.03067110864118e-83,"7","XKR4"
"SGMS1-AS1",1.16543914451102e-85,1.47252615385441,0.314,0.072,2.54695070641439e-81,"7","SGMS1-AS1"
"SERAC11",2.61423934755167e-85,1.92455319262902,0.396,0.114,5.71315867013941e-81,"7","SERAC1"
"IFT221",1.06628405816974e-84,2.05933822952208,0.43,0.13,2.33025718072415e-80,"7","IFT22"
"CHST121",2.45081592855315e-84,2.43835781756508,0.551,0.216,5.35601313026005e-80,"7","CHST12"
"ANKRD9",7.96269450260915e-84,1.73963471918841,0.292,0.065,1.7401672566002e-79,"7","ANKRD9"
"SPPL2A1",1.57378173003864e-83,1.92721424326354,0.415,0.122,3.43934259282645e-79,"7","SPPL2A"
"SLC35E31",1.94988597727316e-82,2.24003648539331,0.426,0.139,4.26128081473277e-78,"7","SLC35E3"
"AARD",2.44132630346904e-82,1.73259631661348,0.338,0.087,5.33527450360124e-78,"7","AARD"
"OR1I1",9.14274738314131e-82,1.69305706008738,0.303,0.069,1.9980560131117e-77,"7","OR1I1"
"CCNDBP11",5.59350222963507e-81,1.63249903121347,0.396,0.114,1.22240397726445e-76,"7","CCNDBP1"
"PLCXD1",1.03411357735707e-80,1.57843056880548,0.297,0.068,2.25995181195615e-76,"7","PLCXD1"
"CACNG51",3.72335412019642e-80,1.64953219421946,0.333,0.086,8.13701809427726e-76,"7","CACNG5"
"AC099343.41",2.52052999306197e-79,2.11943631211545,0.305,0.075,5.50836624683763e-75,"7","AC099343.4"
"AC008434.11",9.97218581164525e-77,1.738436966794,0.267,0.06,2.17932148727695e-72,"7","AC008434.1"
"SLC28A2",3.81204122468392e-76,1.80499378799964,0.308,0.076,8.33083489242424e-72,"7","SLC28A2"
"RBBP51",7.97959328277688e-76,1.75125027075406,0.381,0.113,1.74386031601806e-71,"7","RBBP5"
"AC090403.1",1.28568386569365e-72,0.977571410205069,0.252,0.054,2.8097335200869e-68,"7","AC090403.1"
"NABP11",1.97561062357837e-72,2.26606949594022,0.499,0.193,4.31749945676816e-68,"7","NABP1"
"DFFA1",4.14965146434526e-72,1.62883328300821,0.338,0.094,9.06864831018014e-68,"7","DFFA"
"SPATA5",1.10332666665097e-71,1.70225135265844,0.301,0.077,2.41121009729904e-67,"7","SPATA5"
"AC010931.1",1.27269668416559e-71,1.34903524058896,0.269,0.062,2.78135133357548e-67,"7","AC010931.1"
"C2CD2L",7.73003975363342e-71,1.36434234231455,0.288,0.071,1.68932288775905e-66,"7","C2CD2L"
"LRRC21",8.06068147252598e-71,1.52349767665493,0.284,0.069,1.76158132900583e-66,"7","LRRC2"
"MAN1B1-DT1",5.91743628226313e-69,1.75126514889983,0.316,0.088,1.29319652512578e-64,"7","MAN1B1-DT"
"ALDH6A11",9.31786134548027e-68,1.59109358749471,0.308,0.083,2.03632541844126e-63,"7","ALDH6A1"
"LINC01568",2.33308885809717e-67,1.37813418200067,0.286,0.074,5.09873239048556e-63,"7","LINC01568"
"MYT1L1",3.47169657377743e-67,1.83289376804231,0.335,0.099,7.58704569233319e-63,"7","MYT1L"
"TMEM254-AS1",7.14539736610098e-67,1.36136734337667,0.252,0.058,1.56155514038771e-62,"7","TMEM254-AS1"
"MTND2P281",2.11281048625347e-66,1.82519306600684,0.501,0.211,4.61733603665834e-62,"7","MTND2P28"
"MIRLET7BHG1",8.11887137427482e-64,1.8407813287408,0.277,0.073,1.77429815013402e-59,"7","MIRLET7BHG"
"IFIT31",2.76397032352266e-63,1.61213833172758,0.34,0.104,6.04038074502643e-59,"7","IFIT3"
"LTBR1",4.97515989839177e-63,1.88304748781668,0.413,0.146,1.08727144419454e-58,"7","LTBR"
"ZBTB8A1",1.79149425486234e-61,1.9159759914862,0.316,0.096,3.91513154457615e-57,"7","ZBTB8A"
"MTATP6P11",1.93164299717559e-61,1.91043117860249,0.712,0.464,4.22141260602753e-57,"7","MTATP6P1"
"TYW5",1.9369957473807e-61,1.6709466524694,0.37,0.124,4.23311050632579e-57,"7","TYW5"
"MTRNR2L81",5.0531298001388e-61,2.07527046725282,0.561,0.278,1.10431098652233e-56,"7","MTRNR2L8"
"PDLIM2",1.4391297244784e-60,1.31050551479083,0.338,0.104,3.14507409987509e-56,"7","PDLIM2"
"AP006623.1",2.49643811320851e-59,1.44658867028718,0.256,0.066,5.45571585260589e-55,"7","AP006623.1"
"ZNF8441",3.94127386781494e-58,1.72231293823205,0.295,0.087,8.61325991072277e-54,"7","ZNF844"
"MT-CO11",4.71965865453301e-58,1.50734154785136,0.959,0.923,1.03143420236164e-53,"7","MT-CO1"
"FCF1",5.81204348340722e-58,1.54366388577778,0.295,0.087,1.27016398286381e-53,"7","FCF1"
"MTND4P121",3.05564369574042e-57,1.91818468139697,0.413,0.161,6.67780373267112e-53,"7","MTND4P12"
"RNF1151",2.48756454778253e-56,1.71257718115617,0.329,0.107,5.43632356272394e-52,"7","RNF115"
"AP002001.1",2.34047883324005e-55,1.19797725098583,0.286,0.083,5.1148824421628e-51,"7","AP002001.1"
"MT-CO2",2.59335482926148e-55,1.47382836513526,0.935,0.904,5.66751764386804e-51,"7","MT-CO2"
"LINC009631",1.06908056675676e-53,1.63416088990061,0.37,0.133,2.33636867059022e-49,"7","LINC00963"
"ZCCHC81",9.15817192059644e-51,1.30497641452707,0.258,0.074,2.00142689152715e-46,"7","ZCCHC8"
"LRCH3",2.11635510498738e-50,1.47986773426992,0.273,0.083,4.62508244643943e-46,"7","LRCH3"
"MTCO1P401",6.27220665787467e-50,1.40872016871004,0.284,0.089,1.37072804301193e-45,"7","MTCO1P40"
"SLC43A21",7.73336784038533e-50,1.65671152190846,0.417,0.171,1.69005020783781e-45,"7","SLC43A2"
"KIAA1328",1.60763621094867e-49,1.20258422540985,0.258,0.075,3.51332817540721e-45,"7","KIAA1328"
"FAM153CP1",2.8462568417647e-49,1.54900894586404,0.538,0.274,6.22020970199258e-45,"7","FAM153CP"
"IREB2",2.86561613976966e-49,1.6041639305899,0.323,0.113,6.26251751185261e-45,"7","IREB2"
"DIS3L1",4.44811170284481e-49,1.29304262127529,0.282,0.088,9.72090331539704e-45,"7","DIS3L"
"AL031595.31",3.58483839612256e-48,1.75042243273955,0.323,0.115,7.83430583088623e-44,"7","AL031595.3"
"MFSD4B1",1.691655712548e-47,1.91473286364845,0.297,0.102,3.69694439420239e-43,"7","MFSD4B"
"MT-ND21",2.27117586268045e-46,1.10240289815455,0.942,0.923,4.96342773030187e-42,"7","MT-ND2"
"CNKSR31",2.85212685198166e-46,1.55001690887546,0.277,0.09,6.23303802232072e-42,"7","CNKSR3"
"SNRPA1",3.49249439846358e-45,1.25026053532838,0.26,0.081,7.63249725840232e-41,"7","SNRPA1"
"ELP21",6.58345353586851e-45,1.23020466089372,0.295,0.101,1.4387479357287e-40,"7","ELP2"
"ARL10",8.68142947528913e-45,1.52510113164306,0.252,0.078,1.89723959752969e-40,"7","ARL10"
"SLC16A101",1.41190074811002e-43,1.6362202916211,0.275,0.092,3.08556789491964e-39,"7","SLC16A10"
"CSNK2A11",6.77269647911716e-43,1.65164970581119,0.383,0.161,1.48010508854626e-38,"7","CSNK2A1"
"AGO31",2.26152290040851e-42,1.45672589242987,0.277,0.094,4.94233214655277e-38,"7","AGO3"
"AK1",2.88802652259618e-41,1.03643344950251,0.269,0.09,6.31149316248168e-37,"7","AK1"
"POLR1C1",5.22253752245067e-41,1.63349939252992,0.26,0.089,1.14133335015637e-36,"7","POLR1C"
"MT-CYB1",6.99354637607987e-41,1.11087749755839,0.946,0.915,1.5283696250285e-36,"7","MT-CYB"
"AC006480.3",7.20681054563955e-41,1.45279333150671,0.288,0.102,1.57497637664407e-36,"7","AC006480.3"
"MTRNR2L121",1.43981763010044e-40,1.78241578333303,0.262,0.09,3.1465774488215e-36,"7","MTRNR2L12"
"CACNA1D1",2.13395538395131e-40,1.61612915056657,0.32,0.125,4.66354609608719e-36,"7","CACNA1D"
"OLMALINC1",3.32217968548323e-39,1.21924022622344,0.351,0.141,7.26029148465504e-35,"7","OLMALINC"
"AC127070.2",3.32505133032558e-39,1.64755908974196,0.267,0.095,7.26656717729353e-35,"7","AC127070.2"
"SNRK",2.58176904910784e-38,0.974717876374955,0.256,0.085,5.64219807992028e-34,"7","SNRK"
"MT-RNR11",4.98948348343305e-38,1.49759249476199,0.763,0.621,1.09040172046946e-33,"7","MT-RNR1"
"LRRC581",5.14373842404166e-38,1.42973308038724,0.28,0.104,1.12411259519006e-33,"7","LRRC58"
"AP000769.11",2.16423381486194e-37,1.63904586648025,0.323,0.135,4.72971657899928e-33,"7","AP000769.1"
"FTX1",2.52908496372448e-36,1.59252860554277,0.342,0.151,5.52706227972349e-32,"7","FTX"
"AL022311.11",1.84465018212644e-35,1.59973109595463,0.361,0.164,4.03129850801913e-31,"7","AL022311.1"
"NFIA",2.53620467726407e-35,1.33374117994137,0.295,0.117,5.5426217016929e-31,"7","NFIA"
"GABPB1-AS11",3.42304477459035e-35,1.75981343458375,0.325,0.14,7.48072205038976e-31,"7","GABPB1-AS1"
"MT-ND42",1.26818568974445e-34,0.795425176012629,0.983,0.98,2.77149300636751e-30,"7","MT-ND4"
"SP1002",3.58505322350603e-34,0.708216566382506,0.849,0.634,7.83477531465008e-30,"7","SP100"
"MT-CO3",2.05534207560222e-32,1.09786535639808,0.942,0.94,4.49174457202109e-28,"7","MT-CO3"
"RAB122",2.32635146179126e-32,0.709121155914408,0.716,0.456,5.08400848459862e-28,"7","RAB12"
"DNMT3A2",2.08375041516922e-31,0.670745357769286,0.757,0.503,4.55382815731081e-27,"7","DNMT3A"
"CACNA1A1",3.13772067523708e-31,1.54204214861497,0.297,0.128,6.8571747636631e-27,"7","CACNA1A"
"ACSL6",3.30752744167178e-31,1.32180290661645,0.271,0.108,7.2282704710295e-27,"7","ACSL6"
"YIPF41",1.44474938832706e-30,1.38155375498081,0.31,0.137,3.15735531324995e-26,"7","YIPF4"
"ABL21",1.04523772859554e-29,1.31449791858514,0.258,0.104,2.2842625320727e-25,"7","ABL2"
"PRRG32",1.94144483400729e-29,0.73456279851677,0.718,0.477,4.24283354023954e-25,"7","PRRG3"
"CCL5",1.52712131851181e-28,1.44266690738586,0.252,0.101,3.33737092947571e-24,"7","CCL5"
"CBWD32",1.89620957422454e-28,0.833013650808131,0.656,0.414,4.1439764035103e-24,"7","CBWD3"
"CLIP11",7.27194352362003e-28,1.48732644846153,0.28,0.121,1.58921053765192e-23,"7","CLIP1"
"LDB12",8.09871095138514e-28,0.768172460153732,0.72,0.473,1.76989229131571e-23,"7","LDB1"
"FAM184B1",1.96195629544958e-27,1.25943780496305,0.286,0.127,4.28765928807551e-23,"7","FAM184B"
"MT-ATP61",2.70280956916565e-27,0.815870565300191,0.981,0.976,5.90672003245462e-23,"7","MT-ATP6"
"MT-ND4L",8.52340848945815e-27,1.04177745983169,0.381,0.189,1.86270569128618e-22,"7","MT-ND4L"
"AC027290.31",3.42518683824887e-26,1.49027629419291,0.295,0.136,7.48540331630908e-22,"7","AC027290.3"
"AP1M12",1.09417072602365e-25,0.72942041790137,0.662,0.429,2.3912007046521e-21,"7","AP1M1"
"LPP1",4.81346407690469e-24,1.1059999615401,0.295,0.14,1.05193443936675e-19,"7","LPP"
"COL6A32",6.42168541604119e-24,0.57455138548349,0.733,0.536,1.40339513082164e-19,"7","COL6A3"
"NEAT11",2.77634724883376e-23,1.56464491175481,0.46,0.283,6.06742927760129e-19,"7","NEAT1"
"MT-RNR21",6.30635574979527e-23,0.732169194267383,0.998,0.994,1.37819098556026e-18,"7","MT-RNR2"
"C11orf581",3.9848235424326e-21,0.772229240939613,0.256,0.117,8.7084333696322e-17,"7","C11orf58"
"S1PR22",4.17380228564538e-21,0.614279106038973,0.555,0.334,9.1214275150494e-17,"7","S1PR2"
"MT-ND52",6.57551258408807e-21,0.803181340815704,0.828,0.788,1.43701252012661e-16,"7","MT-ND5"
"CCDC1421",1.10604878142232e-20,1.1712025402298,0.267,0.13,2.41715900692035e-16,"7","CCDC142"
"AL512646.12",2.62962165583692e-20,0.650275170606628,0.535,0.325,5.74677516666601e-16,"7","AL512646.1"
"MED281",6.23199115968159e-19,0.669044733980661,0.486,0.297,1.36193934803682e-14,"7","MED28"
"DYNC1H1",1.3391217776535e-15,1.06130130790975,0.258,0.136,2.92651673288395e-11,"7","DYNC1H1"
"AC010359.31",1.54857123287428e-15,0.699665587278241,0.49,0.318,3.38424757232345e-11,"7","AC010359.3"
"SNX271",2.71975380086059e-15,0.551104067247352,0.477,0.307,5.94374995640073e-11,"7","SNX27"
"CNOT6L1",7.07870647193161e-15,0.629739381229565,0.396,0.238,1.54698051237593e-10,"7","CNOT6L"
"KIN",2.19678037472174e-14,0.694313413757913,0.338,0.193,4.80084383091688e-10,"7","KIN"
"MALAT12",7.40895262572414e-14,1.06888100854173,0.813,0.755,1.61915250682575e-09,"7","MALAT1"
"AL135790.1",8.8319568805509e-14,0.867298058066459,0.262,0.14,1.93013585667559e-09,"7","AL135790.1"
"RRP151",2.14522058289419e-13,0.671343996961041,0.383,0.234,4.68816506185696e-09,"7","RRP15"
"PDZD81",2.22042350880494e-13,0.650639701728517,0.447,0.29,4.85251353614233e-09,"7","PDZD8"
"STAG21",2.52814156264963e-13,0.751355394188582,0.299,0.175,5.52500057101451e-09,"7","STAG2"
"MT-ND12",3.51994844466076e-13,0.400165851571757,0.985,0.982,7.69249533096163e-09,"7","MT-ND1"
"REL1",4.23279786923627e-13,0.968668927026114,0.258,0.146,9.25035646342895e-09,"7","REL"
"PDK32",2.48196973576863e-12,0.660555884863216,0.458,0.308,5.42409666054877e-08,"7","PDK3"
"MT-ND32",2.80862043565735e-12,0.449738995533438,0.951,0.956,6.13795910008557e-08,"7","MT-ND3"
"IDH2",1.42179691847033e-10,0.264293521091775,0.252,0.143,3.10719498562507e-06,"7","IDH2"
"BRAF2",1.03091928224516e-09,0.477720332638845,0.417,0.291,2.25297099941858e-05,"7","BRAF"
"PHACTR1",2.68468318131903e-09,0.543845349214152,0.286,0.177,5.8671066244546e-05,"7","PHACTR1"
"EFNA5",3.726704808783e-09,0.457509399827346,0.297,0.186,8.14434068911438e-05,"7","EFNA5"
"MTCO1P12",4.5840826687486e-09,0.562987726041671,0.301,0.196,0.000100180542642832,"7","MTCO1P12"
"MTND1P23",1.05171013262037e-07,0.528573936730694,0.819,0.859,0.00229840732382855,"7","MTND1P23"
"MT-ATP82",5.24855192924392e-07,0.498636086221595,0.647,0.594,0.0114701853861697,"7","MT-ATP8"
"GC",0,2.09469858435977,0.865,0.04,0,"8","GC"
"PLCE11",0,1.91278241935225,0.713,0.093,0,"8","PLCE1"
"TM4SF41",0,1.90316725211783,0.976,0.183,0,"8","TM4SF4"
"CRYBA2",0,1.89198494945856,0.618,0.021,0,"8","CRYBA2"
